Age,AnnualSalary,Attrition,Department,EmployeeID,EngagementScore,JobRole,JobSatisfaction,OverTime,PerformanceRating,TenureYears,WorkLifeBalance,WorkMode,YearsSinceLastPromotion,CandidateID,HireSource,TimeToHireDays,HireDate,NameMatchScore,MatchStatus,TicketCount,EscalatedTickets,AvgResolveDays,AttritionRiskScore,RiskSegment
28,57054,No,Engineering,1119,3,Broadcast Engineer,1,Yes,4,2.4,3,On-site,2.3,10119,LinkedIn,22,2023-10-10,1.0,OK,8,2,4.5,0.13051662,Low
46,61474,Yes,News & Content,1120,2,Reporter,1,No,4,0.1,2,Hybrid,0.1,10120,Recruiter Sourced,38,2025-08-27,1.0,OK,7,2,2.5714285714285716,0.99580705,High
27,92349,No,News & Content,1121,3,Editor,1,No,3,0.2,1,Hybrid,0.2,10121,Indeed,62,2021-11-21,1.0,OK,4,0,2.5,0.3199834,Low
34,39584,Yes,News & Content,1122,2,Photojournalist,4,No,3,14.0,2,Hybrid,3.1,10122,Indeed,17,2025-01-07,1.0,OK,5,0,2.2,0.84602547,High
29,101846,No,News & Content,1123,2,Editor,4,No,3,9.0,2,On-site,0.2,10123,Employee Referral,19,2024-09-27,1.0,OK,3,0,5.0,0.050769992,Low
53,84668,No,Sales,1124,1,Sales Manager,4,No,4,0.4,2,Hybrid,0.4,10124,Career Site,44,2024-02-06,1.0,OK,3,0,1.6666666666666667,0.024835804,Low
40,34000,No,Engineering,1125,3,Broadcast Engineer,3,No,3,4.6,2,Hybrid,1.1,10125,Recruiter Sourced,37,2020-03-17,1.0,OK,2,2,0.0,0.0030345214,Low
46,56125,Yes,Engineering,1126,2,Broadcast Engineer,2,No,3,1.5,2,Remote,1.5,10126,Indeed,51,2023-09-05,1.0,OK,3,1,0.3333333333333333,0.8573409,High
48,58795,No,News & Content,1127,3,News Director,2,No,3,10.0,4,On-site,0.2,10127,Employee Referral,24,2022-09-29,1.0,OK,5,0,1.2,0.13915545,Low
57,54973,No,Sales,1128,4,Account Executive,1,No,3,2.4,4,Hybrid,0.4,10128,Indeed,45,2021-11-08,1.0,OK,3,0,2.6666666666666665,0.002970017,Low
44,77956,No,News & Content,1129,4,Photojournalist,2,No,3,6.9,3,Hybrid,3.9,10129,LinkedIn,38,2026-01-24,1.0,OK,4,1,2.75,0.16877268,Low
47,60587,No,Sales,1130,4,Sales Manager,3,Yes,3,6.0,4,On-site,3.3,10130,Employee Referral,21,2023-06-11,1.0,OK,3,1,1.0,0.023244051,Low
54,34000,No,News & Content,1131,4,Producer,4,No,4,6.1,3,Hybrid,0.9,10131,Career Site,25,2018-11-10,1.0,OK,1,0,1.0,0.057551987,Low
50,69202,No,Engineering,1132,2,Broadcast Engineer,4,No,3,0.3,3,Hybrid,0.3,10132,LinkedIn,34,2019-12-31,1.0,OK,1,0,1.0,0.015321699,Low
41,62563,Yes,News & Content,1133,4,Reporter,2,No,2,0.1,3,Remote,0.1,10133,Career Site,22,2022-07-23,1.0,OK,1,0,0.0,0.48112175,Medium
22,46473,No,News & Content,1134,2,Producer,3,No,3,1.9,4,On-site,0.9,10134,Employee Referral,48,2026-02-28,1.0,OK,6,0,0.6666666666666666,0.27190083,Low
40,59648,Yes,News & Content,1135,1,Photojournalist,2,No,3,2.3,3,On-site,1.1,10135,LinkedIn,43,2023-07-30,1.0,OK,6,0,0.5,0.5503291,Medium
36,91855,No,Finance,1136,2,Accountant,3,Yes,2,6.5,4,Hybrid,0.3,10136,LinkedIn,27,2024-10-26,1.0,OK,3,0,2.6666666666666665,0.018218277,Low
29,91551,No,Sales,1137,3,Sales Manager,2,No,3,6.9,4,On-site,4.0,10137,Career Site,31,2021-05-05,1.0,OK,8,3,1.125,0.08987562,Low
36,38536,Yes,Sales,1138,3,Sales Coordinator,2,Yes,3,9.9,4,Hybrid,3.8,10138,Recruiter Sourced,46,2018-08-06,1.0,OK,5,0,1.0,0.9768744,High
32,34000,Yes,Finance,1139,2,Financial Analyst,3,No,3,6.9,2,On-site,3.5,10139,LinkedIn,33,2020-06-11,1.0,OK,5,0,3.0,0.6548887,Medium
35,82286,No,Sales,1140,2,Sales Manager,4,No,3,1.7,3,Hybrid,0.4,10140,LinkedIn,59,2019-07-02,1.0,OK,4,0,2.0,0.0058325515,Low
43,106630,No,News & Content,1141,3,Reporter,1,Yes,4,2.7,2,Hybrid,2.4,10141,Indeed,40,2022-10-20,1.0,OK,7,0,2.857142857142857,0.1169751,Low
25,73433,No,News & Content,1142,3,Editor,3,No,3,5.0,3,On-site,0.8,10142,Career Site,23,2019-04-29,1.0,OK,3,0,5.333333333333333,0.0016070956,Low
64,64393,Yes,News & Content,1143,2,Reporter,4,Yes,3,0.8,2,Hybrid,0.8,10143,University Recruiting,20,2021-06-15,1.0,OK,4,2,4.0,0.9628845,High
35,79304,No,Engineering,1144,4,Broadcast Engineer,4,No,2,4.6,1,Hybrid,2.1,10144,Employee Referral,47,2024-08-25,1.0,OK,3,1,1.6666666666666667,0.0028520785,Low
44,73734,No,Sales,1145,2,Sales Manager,3,No,3,0.9,3,Hybrid,0.9,10145,Career Site,28,2022-11-17,1.0,OK,4,1,3.0,0.11380355,Low
31,108078,No,News & Content,1146,3,Producer,3,No,3,5.5,2,Remote,2.1,10146,LinkedIn,35,2020-04-24,1.0,OK,5,0,1.8,0.00285769,Low
43,67166,No,Sales,1147,4,Sales Manager,4,No,3,4.9,3,Hybrid,0.5,10147,University Recruiting,7,2024-09-20,1.0,OK,5,1,2.2,0.0009486227,Low
43,54059,No,News & Content,1148,1,News Director,3,No,3,0.3,4,On-site,0.3,10148,LinkedIn,34,2023-11-01,1.0,OK,5,0,2.4,0.3901323,Medium
35,112601,Yes,Engineering,1149,2,IT Support,2,No,3,1.0,3,Hybrid,1.0,10149,Employee Referral,15,2020-10-08,1.0,OK,10,2,2.8,0.96638507,High
63,36377,Yes,News & Content,1150,4,Producer,1,No,2,5.0,3,On-site,0.2,10150,Employee Referral,15,2020-02-10,1.0,OK,8,0,2.25,0.8454238,High
48,47243,Yes,Engineering,1151,2,Broadcast Engineer,2,Yes,3,7.2,3,On-site,5.8,10151,Career Site,50,2024-12-06,1.0,OK,9,1,1.1111111111111112,0.9410589,High
47,80703,No,Sales,1152,3,Account Executive,1,No,4,2.6,1,On-site,0.6,10152,Recruiter Sourced,29,2024-01-16,1.0,OK,5,0,3.0,0.052191142,Low
34,54848,Yes,News & Content,1153,1,Photojournalist,3,No,3,1.0,1,Hybrid,1.0,10153,Employee Referral,29,2026-04-23,1.0,OK,5,2,0.6,0.98930514,High
31,58076,Yes,Sales,1154,1,Account Executive,4,Yes,3,3.8,1,On-site,1.7,10154,Recruiter Sourced,61,2022-05-10,1.0,OK,5,2,3.2,0.9287799,High
58,119929,No,News & Content,1155,3,Editor,2,No,3,6.0,4,Remote,1.7,10155,Employee Referral,46,2019-12-21,1.0,OK,7,0,2.0,0.029038506,Low
21,69523,Yes,Engineering,1156,2,Systems Engineer,4,No,4,1.0,3,On-site,1.0,10156,LinkedIn,54,2023-12-03,1.0,OK,4,1,2.25,0.8678142,High
34,69995,No,News & Content,1157,4,Photojournalist,1,No,4,3.7,4,On-site,1.2,10157,Employee Referral,50,2018-11-26,1.0,OK,9,1,1.7777777777777777,0.019134438,Low
42,93182,No,Sales,1158,4,Account Executive,2,No,3,0.1,2,On-site,0.1,10158,LinkedIn,44,2023-09-20,1.0,OK,3,0,2.3333333333333335,0.05021556,Low
53,91703,No,News & Content,1159,3,Editor,4,No,4,2.7,2,On-site,1.4,10159,Career Site,54,2020-11-02,1.0,OK,4,0,2.5,0.0047189225,Low
27,92998,No,News & Content,1160,2,Photojournalist,4,Yes,3,7.0,4,Hybrid,0.0,10160,Employee Referral,24,2022-01-14,1.0,OK,5,1,2.4,0.4006478,Medium
33,49472,No,Engineering,1161,4,IT Support,3,No,3,4.3,2,Hybrid,0.8,10161,Recruiter Sourced,22,2021-03-26,1.0,OK,1,0,1.0,0.00048905093,Low
27,65565,No,Sales,1162,2,Account Executive,1,No,3,1.6,3,Hybrid,0.1,10162,Employee Referral,15,2024-12-31,1.0,OK,6,1,1.0,0.1382305,Low
41,142993,Yes,Sales,1163,2,Account Executive,3,No,3,0.2,4,Remote,0.2,10163,Employee Referral,11,2024-08-17,1.0,OK,3,0,1.6666666666666667,0.9403822,High
39,68743,No,Sales,1164,3,Account Executive,2,No,3,3.8,3,On-site,2.0,10164,Recruiter Sourced,35,2018-11-27,1.0,OK,4,0,2.5,0.0019474308,Low
21,34000,No,Human Resources,1165,3,HR Manager,4,No,2,1.0,3,On-site,1.0,10165,Employee Referral,14,2024-06-25,1.0,OK,2,0,3.0,0.25583044,Low
32,99595,No,Engineering,1166,3,Broadcast Engineer,4,No,4,4.9,4,On-site,2.6,10166,Employee Referral,19,2025-12-16,1.0,OK,1,1,3.0,0.00029410853,Low
21,81172,Yes,News & Content,1167,2,Photojournalist,1,No,4,1.0,4,Hybrid,1.0,10167,Employee Referral,31,2019-12-19,1.0,OK,5,1,0.4,0.9811007,High
31,45745,No,Sales,1168,3,Account Executive,4,No,3,2.2,2,Remote,1.7,10168,LinkedIn,7,2024-11-04,1.0,OK,5,1,1.8,0.0027743685,Low
32,37933,Yes,News & Content,1169,2,Photojournalist,1,No,3,9.6,3,On-site,1.9,10169,Indeed,32,2022-06-10,1.0,OK,1,0,0.0,0.9600657,High
35,80075,No,Sales,1170,3,Sales Coordinator,4,No,3,4.9,4,Hybrid,0.5,10170,LinkedIn,34,2019-06-28,1.0,OK,2,2,3.0,0.00022436354,Low
35,60645,No,Engineering,1171,2,IT Support,3,No,3,1.6,1,On-site,0.8,10171,University Recruiting,60,2025-09-20,1.0,OK,6,3,2.0,0.2218279,Low
51,66498,No,Finance,1172,2,Financial Analyst,3,Yes,3,3.0,2,Hybrid,0.1,10172,LinkedIn,36,2024-04-30,1.0,OK,11,0,2.090909090909091,0.14470811,Low
28,84653,Yes,News & Content,1173,2,Producer,2,No,3,8.0,4,On-site,0.1,10173,Career Site,35,2023-04-20,1.0,OK,6,0,0.8333333333333334,0.91317964,High
40,54950,No,Sales,1174,4,Sales Manager,1,No,4,16.4,4,On-site,0.4,10174,University Recruiting,54,2021-03-02,1.0,OK,5,0,3.2,0.011876355,Low
21,72851,Yes,News & Content,1175,2,News Director,4,No,4,0.9,3,On-site,0.9,10175,Employee Referral,30,2020-02-24,1.0,OK,7,1,3.5714285714285716,0.88355106,High
38,43535,No,News & Content,1176,3,Photojournalist,3,No,3,6.0,2,Hybrid,1.0,10176,Employee Referral,36,2023-12-22,1.0,OK,2,1,2.0,0.04274812,Low
31,50771,No,Sales,1177,4,Account Executive,4,No,3,11.0,2,Hybrid,1.2,10177,Employee Referral,46,2021-03-01,1.0,OK,2,2,3.0,0.00021105263,Low
44,107764,Yes,Engineering,1178,2,Broadcast Engineer,2,Yes,2,1.5,4,On-site,1.5,10178,Indeed,24,2024-10-16,1.0,OK,9,1,4.444444444444445,0.986217,High
37,61970,No,News & Content,1179,2,Reporter,3,No,3,0.1,2,Hybrid,0.1,10179,LinkedIn,46,2021-03-02,1.0,OK,5,1,3.4,0.6304726,Medium
31,60009,Yes,News & Content,1180,4,Reporter,2,Yes,4,0.1,1,Remote,0.1,10180,University Recruiting,16,2019-05-06,1.0,OK,4,1,4.0,0.98764044,High
21,86150,No,Human Resources,1181,3,HR Manager,3,No,4,1.0,3,On-site,1.0,10181,Recruiter Sourced,42,2024-06-17,1.0,OK,2,1,9.5,0.0048375684,Low
45,58844,No,Human Resources,1182,4,HR Generalist,3,Yes,3,1.6,3,Hybrid,1.6,10182,LinkedIn,42,2025-07-08,1.0,OK,1,0,3.0,0.019302778,Low
40,118726,No,News & Content,1183,4,Photojournalist,3,No,3,4.2,3,Hybrid,0.0,10183,LinkedIn,28,2021-07-25,1.0,OK,1,0,1.0,0.0021210285,Low
40,78671,Yes,Sales,1184,2,Sales Coordinator,2,No,4,1.2,1,Hybrid,0.9,10184,Employee Referral,31,2020-04-28,1.0,OK,6,1,4.0,0.9883813,High
21,40650,Yes,News & Content,1185,3,Photojournalist,4,No,3,1.0,1,Hybrid,0.2,10185,Employee Referral,55,2022-04-30,1.0,OK,5,1,0.8,0.9900469,High
51,101082,No,Sales,1186,4,Account Executive,4,No,2,1.3,4,On-site,0.8,10186,LinkedIn,32,2022-06-08,1.0,OK,0,0,0.0,0.002162033,Low
34,98145,No,News & Content,1187,2,News Director,4,No,3,4.6,3,Hybrid,3.1,10187,Employee Referral,40,2025-09-07,1.0,OK,2,0,1.0,0.11582822,Low
42,59632,No,Engineering,1188,4,Broadcast Engineer,4,No,4,0.9,3,On-site,0.9,10188,Employee Referral,34,2019-09-20,1.0,OK,3,1,3.0,0.005423771,Low
43,34000,No,News & Content,1189,4,Editor,4,No,3,15.0,2,On-site,0.2,10189,LinkedIn,25,2025-12-25,1.0,OK,1,0,7.0,0.016328972,Low
41,51094,No,Sales,1190,4,Account Executive,3,No,4,19.9,3,Hybrid,3.7,10190,Employee Referral,26,2022-03-14,1.0,OK,3,0,2.6666666666666665,0.0011425676,Low
37,83358,No,News & Content,1191,4,Editor,3,Yes,2,2.2,3,Hybrid,1.7,10191,Indeed,39,2021-08-28,1.0,OK,4,1,3.5,0.040290486,Low
21,87062,Yes,Engineering,1192,3,IT Support,1,No,4,1.0,3,On-site,1.0,10192,Employee Referral,52,2019-08-26,1.0,OK,4,1,3.0,0.2991893,Low
36,78756,No,News & Content,1193,3,News Director,3,Yes,3,5.5,3,On-site,0.4,10193,Recruiter Sourced,17,2024-04-26,1.0,OK,2,0,2.0,0.029109726,Low
42,86059,No,Sales,1194,3,Sales Coordinator,1,No,3,2.5,2,On-site,2.5,10194,Career Site,54,2023-08-13,1.0,OK,4,0,5.0,0.00659246,Low
39,37924,Yes,Engineering,1195,2,Broadcast Engineer,2,No,3,15.3,4,On-site,0.4,10195,Employee Referral,42,2026-05-13,1.0,OK,3,0,2.0,0.9291173,High
34,34000,No,News & Content,1196,4,News Director,3,No,3,4.1,3,On-site,1.3,10196,LinkedIn,30,2020-03-05,1.0,OK,1,0,2.0,0.106802374,Low
43,57658,No,News & Content,1197,4,Producer,4,Yes,3,3.9,4,On-site,0.4,10197,LinkedIn,38,2019-07-30,1.0,OK,2,0,2.5,0.097376965,Low
40,79450,No,News & Content,1198,3,Photojournalist,3,No,4,1.7,1,Hybrid,1.7,10198,Employee Referral,42,2024-02-05,1.0,OK,6,1,1.6666666666666667,0.0819928,Low
33,45385,No,Human Resources,1199,2,HR Manager,4,No,3,3.9,2,On-site,0.4,10199,Employee Referral,19,2019-01-14,1.0,OK,8,1,3.125,0.10885826,Low
24,34000,Yes,News & Content,1200,3,News Director,2,No,3,0.5,2,Hybrid,0.5,10200,University Recruiting,31,2019-08-26,1.0,OK,5,1,1.8,0.96975255,High
35,36347,Yes,News & Content,1201,2,Producer,4,No,4,1.9,3,Hybrid,1.9,10201,Indeed,34,2025-05-16,1.0,OK,7,3,0.5714285714285714,0.67134583,High
32,69703,No,News & Content,1202,3,News Director,4,No,3,0.5,3,On-site,0.5,10202,Career Site,12,2022-03-24,1.0,OK,2,0,3.5,0.014288427,Low
33,95845,No,News & Content,1203,3,Producer,3,No,2,4.1,4,On-site,2.6,10203,Employee Referral,44,2019-12-06,1.0,OK,2,0,4.0,0.002129512,Low
29,34000,Yes,News & Content,1204,3,News Director,3,No,3,4.8,1,Hybrid,3.8,10204,LinkedIn,25,2021-04-22,1.0,OK,2,1,2.5,0.9540879,High
32,85485,No,Finance,1205,2,Finance Manager,3,No,3,1.1,3,Hybrid,1.1,10205,Indeed,26,2025-08-26,1.0,OK,10,2,2.7,0.26792598,Low
27,51597,No,Finance,1206,4,Accountant,4,Yes,2,7.0,4,On-site,5.1,10206,Employee Referral,32,2023-05-22,1.0,OK,3,1,4.666666666666667,0.011403213,Low
28,122111,No,News & Content,1207,2,Producer,3,No,3,4.5,3,On-site,0.8,10207,LinkedIn,39,2024-11-16,1.0,OK,6,1,1.5,0.05747921,Low
26,133363,Yes,Finance,1208,1,Accountant,2,Yes,3,1.7,3,On-site,1.7,10208,Employee Referral,38,2023-08-31,1.0,OK,10,0,5.4,0.9722483,High
50,56271,No,News & Content,1209,4,Reporter,4,No,4,2.7,1,On-site,1.8,10209,University Recruiting,34,2023-06-14,1.0,OK,2,0,5.0,0.008709157,Low
46,34697,Yes,Engineering,1210,4,Broadcast Engineer,2,No,2,2.1,3,On-site,0.4,10210,Employee Referral,38,2019-12-02,1.0,OK,6,2,2.1666666666666665,0.8229449,High
36,98662,No,News & Content,1211,3,Photojournalist,4,Yes,4,1.7,2,On-site,1.7,10211,LinkedIn,24,2026-04-27,1.0,OK,4,0,1.25,0.04301324,Low
30,59733,No,Finance,1212,3,Financial Analyst,1,No,2,4.8,4,On-site,1.2,10212,Indeed,36,2025-05-26,1.0,OK,3,2,2.3333333333333335,0.011049847,Low
36,78381,No,Sales,1213,3,Account Executive,1,No,3,2.5,2,On-site,2.5,10213,University Recruiting,41,2019-04-02,1.0,OK,6,2,5.333333333333333,0.0024956034,Low
24,40203,No,News & Content,1214,3,Reporter,3,No,4,1.7,3,Hybrid,0.1,10214,Recruiter Sourced,26,2025-06-01,1.0,OK,2,0,2.0,0.04825937,Low
25,42877,No,Engineering,1215,3,Broadcast Engineer,3,No,3,5.0,2,On-site,0.4,10215,University Recruiting,34,2022-06-22,1.0,OK,5,1,2.4,0.004135468,Low
51,57693,No,News & Content,1216,4,Producer,4,No,4,14.1,3,On-site,0.2,10216,University Recruiting,41,2026-07-11,1.0,OK,2,0,1.0,0.009039322,Low
59,37712,No,Sales,1217,4,Account Executive,4,No,3,1.5,2,Hybrid,1.5,10217,Career Site,32,2023-04-17,1.0,OK,3,0,2.6666666666666665,0.029064864,Low
53,61651,Yes,News & Content,1218,1,News Director,1,Yes,3,3.1,3,On-site,0.9,10218,Career Site,17,2025-04-03,1.0,OK,10,2,4.1,0.97376186,High
30,85593,Yes,News & Content,1219,2,News Director,3,Yes,3,10.0,2,On-site,3.4,10219,Employee Referral,52,2020-10-16,1.0,OK,4,2,1.75,0.5764494,Medium
33,51809,No,Engineering,1220,2,IT Support,3,No,2,5.9,3,On-site,0.4,10220,Employee Referral,49,2024-05-26,1.0,OK,5,1,2.6,0.013210346,Low
35,89053,Yes,News & Content,1221,1,Reporter,2,No,3,5.8,3,On-site,0.4,10221,Indeed,33,2024-06-13,1.0,OK,7,0,1.4285714285714286,0.8501224,High
31,75747,No,Finance,1222,2,Finance Manager,4,No,3,3.9,3,Hybrid,1.4,10222,Employee Referral,54,2020-07-13,1.0,OK,0,0,0.0,0.0072195763,Low
21,102102,No,Sales,1223,4,Sales Coordinator,1,No,4,1.0,3,Hybrid,1.0,10223,Employee Referral,42,2021-03-06,1.0,OK,4,0,1.5,0.49411896,Medium
37,70247,No,Human Resources,1224,3,HR Manager,2,No,4,0.6,4,Remote,0.6,10224,Employee Referral,31,2023-03-13,1.0,OK,3,1,1.0,0.17500825,Low
49,86102,No,Engineering,1225,1,Broadcast Engineer,3,No,3,8.1,4,On-site,1.1,10225,Indeed,24,2025-09-10,1.0,OK,2,0,1.5,0.0011239911,Low
26,74632,No,Finance,1226,3,Accountant,2,Yes,4,3.4,2,Hybrid,2.6,10226,Recruiter Sourced,19,2023-04-18,1.0,OK,6,2,3.5,0.059284024,Low
38,68094,Yes,Sales,1227,1,Account Executive,4,No,3,1.0,1,Remote,0.4,10227,Career Site,32,2019-10-02,1.0,OK,5,1,1.4,0.9432447,High
33,58816,Yes,Finance,1228,2,Accountant,2,Yes,3,13.0,4,Hybrid,1.6,10228,Employee Referral,22,2023-02-24,1.0,OK,8,1,2.5,0.89270186,High
33,104117,Yes,Sales,1229,2,Account Executive,2,No,3,8.5,1,Hybrid,1.1,10229,LinkedIn,23,2018-08-07,1.0,OK,14,3,3.5,0.8596764,High
29,42753,Yes,Sales,1230,1,Sales Coordinator,1,Yes,3,9.0,2,Hybrid,1.2,10230,LinkedIn,38,2026-05-27,1.0,OK,9,1,5.666666666666667,0.97807527,High
47,69937,No,Sales,1231,3,Sales Coordinator,3,No,3,2.8,2,Hybrid,0.5,10231,LinkedIn,16,2018-11-18,1.0,OK,2,0,1.5,0.0003039742,Low
46,70929,No,Engineering,1232,3,IT Support,3,No,3,2.5,4,Hybrid,0.7,10232,Career Site,13,2022-04-29,1.0,OK,0,0,0.0,0.0003377161,Low
36,87586,Yes,News & Content,1233,4,Editor,2,No,3,7.0,4,Hybrid,5.1,10233,Recruiter Sourced,35,2024-09-15,1.0,OK,8,1,2.75,0.1569461,Low
54,73548,No,Engineering,1234,3,Broadcast Engineer,3,No,3,1.3,2,On-site,1.3,10234,LinkedIn,41,2018-10-30,1.0,OK,1,0,2.0,0.0014558253,Low
41,97221,No,Engineering,1235,3,Systems Engineer,2,No,3,1.2,4,On-site,0.9,10235,Career Site,39,2022-10-22,1.0,OK,5,1,4.2,0.40991336,Medium
56,82585,No,News & Content,1236,4,Reporter,3,Yes,3,6.3,3,Hybrid,1.1,10236,LinkedIn,13,2022-05-24,1.0,OK,13,1,1.6923076923076923,0.026030753,Low
56,69986,No,Human Resources,1237,2,HR Manager,4,No,3,1.7,4,Hybrid,1.7,10237,Career Site,24,2024-12-10,1.0,OK,4,0,0.25,0.0039933003,Low
43,74004,No,Sales,1238,4,Sales Manager,2,No,4,2.1,4,Hybrid,0.9,10238,Recruiter Sourced,26,2025-02-16,1.0,OK,8,1,3.25,0.017914962,Low
32,34000,No,Sales,1239,3,Sales Coordinator,3,No,2,1.7,4,On-site,1.7,10239,Employee Referral,14,2022-03-07,1.0,OK,3,0,4.0,0.022931186,Low
52,60054,Yes,News & Content,1240,2,Photojournalist,2,Yes,3,10.4,4,Remote,3.5,10240,Employee Referral,34,2020-06-25,1.0,OK,8,0,3.0,0.9920954,High
31,92837,No,Sales,1241,3,Sales Coordinator,4,Yes,3,2.1,2,Hybrid,2.1,10241,Employee Referral,36,2023-01-10,1.0,OK,1,0,0.0,0.006499397,Low
36,55584,No,News & Content,1242,2,Photojournalist,3,No,4,3.4,4,Hybrid,3.4,10242,LinkedIn,31,2018-08-29,1.0,OK,2,0,3.5,0.18836895,Low
36,46979,No,Human Resources,1243,3,HR Manager,3,Yes,3,14.9,3,Hybrid,1.0,10243,University Recruiting,13,2024-05-31,1.0,OK,3,1,1.0,0.040843654,Low
25,69363,No,Engineering,1244,3,IT Support,1,No,3,5.0,2,Hybrid,0.2,10244,Indeed,59,2026-02-27,1.0,OK,3,1,0.6666666666666666,0.0065491884,Low
42,87110,No,News & Content,1245,3,Producer,4,No,3,9.6,4,Hybrid,0.2,10245,Indeed,23,2019-08-15,1.0,OK,1,1,1.0,0.0025989544,Low
45,93549,Yes,News & Content,1246,3,Producer,4,No,4,2.3,1,On-site,2.3,10246,LinkedIn,46,2020-12-04,1.0,OK,7,0,1.5714285714285714,0.042569637,Low
39,45238,No,Sales,1247,3,Sales Manager,1,No,3,4.0,4,Hybrid,0.3,10247,Recruiter Sourced,52,2023-09-28,1.0,OK,3,1,0.0,0.025262754,Low
45,36784,Yes,News & Content,1248,4,Photojournalist,3,No,3,7.4,1,Remote,6.8,10248,LinkedIn,28,2019-04-15,1.0,OK,6,1,1.6666666666666667,0.97283113,High
28,108830,No,News & Content,1249,4,Producer,3,No,3,0.5,4,Hybrid,0.5,10249,Indeed,39,2022-05-25,1.0,OK,4,0,2.0,0.043284696,Low
32,137324,No,Sales,1250,3,Sales Coordinator,1,Yes,3,10.4,2,Hybrid,1.5,10250,Employee Referral,16,2020-12-30,1.0,OK,5,0,3.6,0.21047704,Low
28,44315,Yes,News & Content,1251,4,Editor,4,No,3,4.8,3,On-site,4.2,10251,LinkedIn,29,2024-03-09,1.0,OK,2,0,0.5,0.9008966,High
56,50137,No,News & Content,1252,3,Photojournalist,3,No,2,8.9,3,Remote,1.0,10252,Employee Referral,39,2025-06-03,1.0,OK,3,0,3.0,0.0031277642,Low
38,56061,Yes,Sales,1253,4,Sales Coordinator,1,Yes,3,0.2,4,Remote,0.2,10253,Employee Referral,34,2024-07-15,1.0,OK,6,0,4.666666666666667,0.98111045,High
37,54187,No,News & Content,1254,2,Editor,2,No,3,17.0,2,On-site,1.4,10254,LinkedIn,43,2018-10-03,1.0,OK,4,2,3.75,0.48250794,Medium
38,101889,No,Sales,1255,3,Sales Manager,1,Yes,4,5.9,3,Remote,0.3,10255,Recruiter Sourced,27,2022-03-14,1.0,OK,5,1,1.0,0.37483087,Medium
31,77758,No,Finance,1256,4,Finance Manager,2,No,3,9.5,3,Hybrid,0.2,10256,Career Site,46,2024-09-25,1.0,OK,5,0,2.8,0.0063219145,Low
48,85918,No,News & Content,1257,2,Editor,3,No,3,5.2,4,Hybrid,0.8,10257,Career Site,21,2025-07-21,1.0,OK,4,0,0.5,0.022052703,Low
45,63325,No,Finance,1258,2,Finance Manager,2,No,3,1.7,3,On-site,0.9,10258,Recruiter Sourced,39,2021-10-20,1.0,OK,5,2,3.2,0.22828518,Low
37,50387,No,News & Content,1259,3,Photojournalist,1,No,3,3.6,2,On-site,2.4,10259,Indeed,26,2024-11-16,1.0,OK,5,1,3.4,0.018324843,Low
47,74211,No,Engineering,1260,4,Systems Engineer,3,No,2,0.1,2,Remote,0.1,10260,Employee Referral,12,2021-07-10,1.0,OK,2,0,0.0,0.0048571085,Low
26,111588,No,News & Content,1261,3,Reporter,4,No,3,6.0,3,On-site,0.5,10261,Employee Referral,42,2022-04-10,1.0,OK,4,1,2.25,0.0057698092,Low
42,57739,Yes,News & Content,1262,4,Reporter,4,Yes,3,3.6,1,Remote,1.7,10262,Employee Referral,7,2023-08-17,1.0,OK,10,2,2.7,0.9116763,High
23,75396,No,News & Content,1263,3,Photojournalist,1,No,3,3.0,3,Hybrid,1.6,10263,University Recruiting,24,2025-06-11,1.0,OK,2,0,1.0,0.051850215,Low
32,72749,Yes,Sales,1264,3,Account Executive,1,Yes,2,0.1,3,Hybrid,0.1,10264,LinkedIn,20,2019-02-15,1.0,OK,2,0,1.5,0.90482116,High
41,82223,No,Finance,1265,4,Accountant,3,No,2,5.8,3,Remote,1.3,10265,Employee Referral,49,2025-09-15,1.0,OK,0,0,0.0,7.409192e-05,Low
45,108940,Yes,News & Content,1266,4,Producer,1,No,3,0.1,3,Hybrid,0.1,10266,Recruiter Sourced,44,2021-03-22,1.0,OK,4,0,2.0,0.77327347,High
35,69757,No,News & Content,1267,3,Editor,4,Yes,3,8.0,3,Remote,3.1,10267,LinkedIn,20,2018-10-27,1.0,OK,11,2,2.090909090909091,0.2637123,Low
43,94720,No,Human Resources,1268,2,HR Generalist,4,No,3,3.1,2,Hybrid,0.0,10268,Career Site,18,2021-12-19,1.0,OK,3,0,2.0,0.010206193,Low
42,56908,No,Sales,1269,2,Account Executive,2,No,2,5.5,3,On-site,1.1,10269,Recruiter Sourced,28,2020-09-19,1.0,OK,9,0,3.888888888888889,0.11622201,Low
39,119871,No,News & Content,1270,3,Photojournalist,4,Yes,3,5.7,4,Hybrid,1.0,10270,Recruiter Sourced,19,2026-02-16,1.0,OK,8,2,3.375,0.06625807,Low
51,86141,No,News & Content,1271,3,Editor,4,No,3,1.8,3,Hybrid,1.8,10271,Recruiter Sourced,52,2022-11-24,1.0,OK,2,0,12.0,0.022212343,Low
38,34000,No,Finance,1272,3,Finance Manager,4,No,3,6.7,3,Hybrid,3.6,10272,Career Site,11,2024-11-30,1.0,OK,2,1,5.0,0.058218088,Low
44,43549,Yes,News & Content,1273,4,Reporter,1,Yes,3,1.1,2,Hybrid,0.7,10273,Employee Referral,57,2024-11-10,1.0,OK,6,2,2.6666666666666665,0.9819744,High
